week_start_date,time_grain,dataset_source,entity_type,entity_id,entity_name,parent_entity_id,parent_entity_name,metric_name,metric_unit,metric_value,rank,category_slug,source_url,source_run_id,scraped_at
2025-06-23,week,categories_programming,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,36465954400.0,8,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,categories_programming,model,openai/gpt-4o-mini,openai/gpt-4o-mini,openai,openai,tokens,tokens,25507471200.0,9,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,categories_programming,model,openai/gpt-4.1-2025-04-14,openai/gpt-4.1-2025-04-14,openai,openai,tokens,tokens,22074454400.0,10,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,Others,Others,,,tokens,tokens,871509658726.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,333488977476.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,google/gemini-2.0-flash-001,google/gemini-2.0-flash-001,google,google,tokens,tokens,262871313846.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,google/gemini-2.5-flash-preview-05-20,google/gemini-2.5-flash-preview-05-20,google,google,tokens,tokens,231487885149.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,deepseek/deepseek-chat-v3-0324:free,deepseek/deepseek-chat-v3-0324:free,deepseek,deepseek,tokens,tokens,128963677856.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,121184067551.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,google/gemini-2.5-flash-lite-preview-06-17,google/gemini-2.5-flash-lite-preview-06-17,google,google,tokens,tokens,105425974134.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,104319612647.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,103907614631.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-23,week,top_models,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,95517595417.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,google,google,,,token_share_pct,share,838984335173.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,anthropic,anthropic,,,token_share_pct,share,451813520122.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,deepseek,deepseek,,,token_share_pct,share,381469551500.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,openai,openai,,,token_share_pct,share,156339628226.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,meta-llama,meta llama,,,token_share_pct,share,89920839461.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,mistralai,mistralai,,,token_share_pct,share,71737436329.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,qwen,qwen,,,token_share_pct,share,42704664172.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,others,others,,,token_share_pct,share,39830425229.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,x-ai,x ai,,,token_share_pct,share,35657645490.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-29,week,market_share,author,microsoft,microsoft,,,token_share_pct,share,8234839397.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,469062608800.0,1,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,148573599600.0,2,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,Others,Others,,,tokens,tokens,136501192000.0,3,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,77880223600.0,4,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,google/gemini-2.5-flash-preview-05-20,google/gemini-2.5-flash-preview-05-20,google,google,tokens,tokens,71098954000.0,5,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,47346684000.0,6,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,x-ai/grok-3-beta,x-ai/grok-3-beta,x-ai,x-ai,tokens,tokens,46203215200.0,7,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,27135728400.0,8,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,anthropic/claude-4-opus-20250522,anthropic/claude-4-opus-20250522,anthropic,anthropic,tokens,tokens,18917555200.0,9,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,categories_programming,model,openai/gpt-4o-mini,openai/gpt-4o-mini,openai,openai,tokens,tokens,18403416400.0,10,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,Others,Others,,,tokens,tokens,714630073890.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,323846517367.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,google/gemini-2.0-flash-001,google/gemini-2.0-flash-001,google,google,tokens,tokens,237174711398.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,google/gemini-2.5-flash-preview-05-20,google/gemini-2.5-flash-preview-05-20,google,google,tokens,tokens,174535710929.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,150482458001.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,deepseek/deepseek-chat-v3-0324:free,deepseek/deepseek-chat-v3-0324:free,deepseek,deepseek,tokens,tokens,134039492525.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,131692706724.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,118084857365.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,72802707331.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-06-30,week,top_models,model,openai/gpt-4o-mini,openai/gpt-4o-mini,openai,openai,tokens,tokens,52615682475.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,google,google,,,token_share_pct,share,987903087232.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,anthropic,anthropic,,,token_share_pct,share,486146935258.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,deepseek,deepseek,,,token_share_pct,share,443755342577.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,openai,openai,,,token_share_pct,share,143544563835.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,meta-llama,meta llama,,,token_share_pct,share,74569848685.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,mistralai,mistralai,,,token_share_pct,share,71986979924.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,others,others,,,token_share_pct,share,50213227217.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,qwen,qwen,,,token_share_pct,share,39075768424.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,x-ai,x ai,,,token_share_pct,share,29123463382.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-06,week,market_share,author,nousresearch,nousresearch,,,token_share_pct,share,10099061701.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,503736352800.0,1,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,179060672000.0,2,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,Others,Others,,,tokens,tokens,139923077600.0,3,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,103130191600.0,4,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,62617995200.0,5,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,google/gemini-2.5-flash-preview-05-20,google/gemini-2.5-flash-preview-05-20,google,google,tokens,tokens,60555164800.0,6,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,openai/gpt-4.1-mini-2025-04-14,openai/gpt-4.1-mini-2025-04-14,openai,openai,tokens,tokens,34859364000.0,7,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,27959313200.0,8,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,anthropic/claude-4-opus-20250522,anthropic/claude-4-opus-20250522,anthropic,anthropic,tokens,tokens,26021468800.0,9,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,categories_programming,model,google/gemini-2.0-flash-001,google/gemini-2.0-flash-001,google,google,tokens,tokens,17956837200.0,10,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,Others,Others,,,tokens,tokens,756405382399.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,351330153809.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,google/gemini-2.0-flash-001,google/gemini-2.0-flash-001,google,google,tokens,tokens,246845497717.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,google/gemini-2.5-flash-preview-05-20,google/gemini-2.5-flash-preview-05-20,google,google,tokens,tokens,232434018317.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,deepseek/deepseek-chat-v3-0324:free,deepseek/deepseek-chat-v3-0324:free,deepseek,deepseek,tokens,tokens,188165206444.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,182356444611.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,156630698548.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,146568395705.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,61088084721.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-07,week,top_models,model,deepseek/deepseek-r1-0528:free,deepseek/deepseek-r1-0528:free,deepseek,deepseek,tokens,tokens,49874912956.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,google,google,,,token_share_pct,share,885891828496.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,anthropic,anthropic,,,token_share_pct,share,594826110175.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,deepseek,deepseek,,,token_share_pct,share,562409971631.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,openai,openai,,,token_share_pct,share,138265580704.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,mistralai,mistralai,,,token_share_pct,share,81550847788.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,meta-llama,meta llama,,,token_share_pct,share,78610422610.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,moonshotai,moonshotai,,,token_share_pct,share,65815812584.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,others,others,,,token_share_pct,share,59448511691.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,x-ai,x ai,,,token_share_pct,share,52939487268.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-13,week,market_share,author,qwen,qwen,,,token_share_pct,share,44632642961.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,422980887600.0,1,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,121321410000.0,2,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,Others,Others,,,tokens,tokens,108916659600.0,3,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,moonshotai/kimi-k2,moonshotai/kimi-k2,moonshotai,moonshotai,tokens,tokens,65215236400.0,4,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,x-ai/grok-4-07-09,x-ai/grok-4-07-09,x-ai,x-ai,tokens,tokens,62157080400.0,5,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,58302984400.0,6,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,43093902800.0,7,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,anthropic/claude-4-opus-20250522,anthropic/claude-4-opus-20250522,anthropic,anthropic,tokens,tokens,23435553600.0,8,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,19697540800.0,9,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,categories_programming,model,openai/gpt-4.1-2025-04-14,openai/gpt-4.1-2025-04-14,openai,openai,tokens,tokens,16675918000.0,10,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,Others,Others,,,tokens,tokens,862538717124.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,449836825176.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,google/gemini-2.0-flash-001,google/gemini-2.0-flash-001,google,google,tokens,tokens,255458808538.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,deepseek/deepseek-chat-v3-0324:free,deepseek/deepseek-chat-v3-0324:free,deepseek,deepseek,tokens,tokens,236076480059.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,234953707589.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,179043557580.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,deepseek,deepseek,tokens,tokens,161072771109.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,google/gemini-2.5-flash-lite-preview-06-17,google/gemini-2.5-flash-lite-preview-06-17,google,google,tokens,tokens,79188528726.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,72094135902.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-14,week,top_models,model,deepseek/deepseek-r1-0528:free,deepseek/deepseek-r1-0528:free,deepseek,deepseek,tokens,tokens,63980679246.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,google,google,,,token_share_pct,share,924298547713.0,1,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,anthropic,anthropic,,,token_share_pct,share,754511383915.0,2,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,deepseek,deepseek,,,token_share_pct,share,529598310074.0,3,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,openai,openai,,,token_share_pct,share,183712230727.0,4,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,qwen,qwen,,,token_share_pct,share,176230861705.0,5,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,mistralai,mistralai,,,token_share_pct,share,97718015170.0,6,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,meta-llama,meta llama,,,token_share_pct,share,95613056796.0,7,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,others,others,,,token_share_pct,share,68666818840.0,8,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,moonshotai,moonshotai,,,token_share_pct,share,63701015620.0,9,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-20,week,market_share,author,x-ai,x ai,,,token_share_pct,share,60558034923.0,10,,https://openrouter.ai/rankings,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,anthropic/claude-4-sonnet-20250522,anthropic/claude-4-sonnet-20250522,anthropic,anthropic,tokens,tokens,425947562400.0,1,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,Others,Others,,,tokens,tokens,111353468000.0,2,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,qwen,qwen,tokens,tokens,102511526000.0,3,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,google/gemini-2.5-pro,google/gemini-2.5-pro,google,google,tokens,tokens,81415148800.0,4,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,google/gemini-2.5-flash,google/gemini-2.5-flash,google,google,tokens,tokens,79345007200.0,5,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,anthropic/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,anthropic,anthropic,tokens,tokens,60163178400.0,6,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,moonshotai/kimi-k2,moonshotai/kimi-k2,moonshotai,moonshotai,tokens,tokens,44141537600.0,7,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,x-ai/grok-4-07-09,x-ai/grok-4-07-09,x-ai,x-ai,tokens,tokens,34588876000.0,8,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
2025-07-21,week,categories_programming,model,qwen/qwen3-235b-a22b-07-25,qwen/qwen3-235b-a22b-07-25,qwen,qwen,tokens,tokens,33064529200.0,9,programming,https://openrouter.ai/rankings/programming,20260404T120606Z-ef7072ee,2026-04-04T12:06:06.720967Z
